rank,title,download
5.3,2011最新舒淇/刘烨《不再让你孤单》DVD中字,ftp://dygod1:dygod1@d065.dygod.org:2043/不再让你孤单DVD中字/[电影天堂www.dy2018.net]不再让你孤单DVD中字-cd1.rmvb
5.3,李连杰/元华《龙行天下》1024x544 国粤双语中字,ftp://dygod1:dygod1@d041.dygod.org:3143/[电影天堂www.dy2018.net]龙行天下.1024x544.国粤双语.中文字幕.mkv
5.3,1024分辨率《女人本色》HD国语中字无水印,ftp://dygod1:dygod1@d080.dygod.org:2020/女人本色.[国语中字.1024分辨率]/[电影天堂www.dy2018.net]女人本色HD国语中字.rmvb
5.3,2010最新动作《全城戒备》DVD中字,ftp://dygod1:dygod1@d080.dygod.org:1002/全城戒备DVD/[电影天堂www.dytt8.net]全城戒备DVD.rmvb
5.3,1024分辨率《爱的发声练习》BD中英双字无水印,ftp://dygod1:dygod1@d057.dygod.org:1016/爱的发声练习.[国语中字.1024分辨率]/[电影天堂www.dy2018.net]爱的发声练习BD国语中字.rmvb
5.3,09恐怖喜剧《吓到笑》DVD国语,ftp://dygod1:dygod1@d055.dygod.org:2425/吓到笑DVD/[电影天堂www.dyg2018.net]吓到笑DVD.rmvb
5.3,2017年剧情惊悚《最后的疯狂》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:7069/[阳光电影www.ygdy8.com].最后的疯狂.BD.720p.中英双字幕.rmvb
5.3,2017年动作《超速驾驶/盗速飞车》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:5011/[阳光电影www.ygdy8.com].超速驾驶.BD.720p.中英双字幕.mkv
5.3,2017年动作《超速驾驶》HD英语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:6039/[阳光电影www.ygdy8.com].超速驾驶.HD.720p.英语中字.rmvb
5.3,2016年动画喜剧《鲁滨逊漂流记》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8175/[阳光电影www.ygdy8.com].鲁滨逊漂流记.BD.720p.中英双字幕.rmvb
5.3,2016年喜剧《老板/恶魔波士》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9089/[阳光电影www.ygdy8.com].老板.BD.720p.中英双字幕.rmvb
5.3,2015年惊悚《1和2/单与双》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9056/[阳光电影www.ygdy8.com].1和2.BD.720p.中英双字幕.rmvb
5.3,2016年科幻动作《第五波》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8090/[阳光电影www.ygdy8.com].第五波.BD.720p.中英双字幕.rmvb
5.3,2016年科幻动作《第五波》HD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9042/[阳光电影www.ygdy8.com].第五波.BD.720p.中英双字幕.rmvb
5.3,2015年惊悚《莫哈维沙漠》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9077/[阳光电影www.ygdy8.com].莫哈维沙漠.BD.720p.中英双字幕.rmvb
5.3,2007年喜剧《鼠来宝/艾尔文与花栗鼠》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8033/[阳光电影www.ygdy8.com].鼠来宝.BD.720p.中英双字幕.rmvb
5.3,2014年喜剧《活埋前女友》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:2182/[阳光电影www.ygdy8.com].活埋前女友.BD.720p.中英双字幕.rmvb
5.3,2014年剧情《至高侵袭/最高权力》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1280/[阳光电影www.ygdy8.com].至高侵袭.BD.720p.中英双字幕.rmvb
5.3,2014年动作《诺曼人：维京传奇》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1273/[阳光电影www.ygdy8.com].诺曼人：维京传奇.BD.720p.中英双字幕.rmvb
5.3,2014年动作《艾芙莉/波霸杀神》HD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1221/[阳光电影www.ygdy8.com].艾芙莉.HD.720p.中英双字幕.rmvb
5.3,2014年恐怖《杰莎贝尔/母难日》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1161/[阳光电影www.ygdy8.com].杰莎贝尔.BD.720p.中英双字幕.rmvb
5.3,尚格?云顿动作《绝地双尊》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1142/[阳光电影www.ygdy8.com].绝地双尊.BD.720p.中英双字幕.rmvb
5.3,2014年恐怖《舞台恐吓/怯场》720p.BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1016/[阳光电影www.ygdy8.com].舞台恐吓.BD.720p.中英双字幕.rmvb
5.3,2013年惊悚动作《绝命密码站》720p.BD中英双字幕,ftp://dygod1:dygod1@d051.dydytt.com:8003/[电影天堂www.dy2018.net].绝命密码站.BD.1280x720.中英双字幕.rmvb
5.3,2012年喜剧《未婚女子/伴娘HOLD不住》720p.BD中字,ftp://dygod1:dygod1@d070.dygod.org:1017/[电影天堂-www.dy2018.net].未婚女子.BD.1280x720.中文字幕.rmvb
5.3,2012年动作《无畏警官2/爆烈刑警2》1024x576.BD中字,ftp://dygod1:dygod1@d079.dygod.org:9014/[电影天堂-www.dy2018.net].无畏警官2.BD.1024x576.中文字幕.rmvb
5.3,2012年惊悚《一个好医生/凶心仁术》720p.BD中英双字幕,ftp://dygod2:dygod2@d393.dygod.org:9034/[电影天堂-www.dy2018.net].一个好医生.720p.BD中英双字幕.rmvb
5.3,2003李连杰动作《致命摇篮》720p.BD中英双字幕,ftp://dygod1:dygod1@d311.dydytt.com:7132/[电影天堂www.dy2018.net].致命摇篮.720p.BD中英双字幕.rmvb
5.3,2012年恐怖动作《大海啸之鲨口逃生》720p.BD中英双字幕,ftp://dygod1:dygod1@d068.dygod.org:1135/[电影天堂www.dy2018.net].大海啸之鲨口逃生.720p.BD中英双字幕.rmvb
5.3,2012最新《巴黎五区的女人》720p.BD中字,ftp://dygod1:dygod1@d303.dygod.org:1056/[电影天堂www.dy2018.net]巴黎五区的女人.720p.BD中文字幕.rmvb
5.3,2011最新《恶灵入侵》720p.BD中英双字幕,ftp://dygod3:dygod3@d311.dygod.org:7057/[电影天堂www.dy2018.net]恶灵入侵.720p.BD中英双字幕.rmvb
5.3,1024分辨率《僵尸日记2：世界之死》BD中英双字,ftp://dygod1:dygod1@d068.dygod.org:2011/僵尸日记2.[中英双字.1024分辨率]/[电影天堂-www.dy2018.net]僵尸日记2BD中英双字.rmvb
5.3,1024分辨率《亚瑟/阿舍正传》BD中英双字无水印,ftp://dygod2:dygod2@d090.dygod.org:1006/亚瑟.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]亚瑟BD中英双字.rmvb
5.3,1024分辨率《我知道你去年夏天干了什么》BD中英双字无水印,ftp://dygod1:dygod1@d085.dygod.org:1019/我知道你去年夏天干了什么.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]我知道你去年夏天干了什么BD中英双字.rmvb
5.3,1024分辨率《拜见岳父大人3》BD中英双字无水印,ftp://dygod1:dygod1@d041.dygod.org:1244/拜见岳父大人3.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]见岳父大人3BD中英双字.rmvb
5.3,2010最新《拜见岳父大人3》DVD中英双字,ftp://dygod1:dygod1@d608.dygod.org:4048/拜见岳父大人3DVD中英双字/[电影天堂www.dy2018.net]拜见岳父大人3DVD中英双字.rmvb
5.3,1024分辨率《疯狂的八人帮》BD中字无水印,ftp://dygod1:dygod1@d092.dygod.org:2873/疯狂的八人帮.[中字.1024分辨率]/[电影天堂www.dy2018.net]疯狂的八人帮BD中字.rmvb
5.3,1024分辨率《十万火急/龙出生天》BD中字无水印,ftp://dygod1:dygod1@d092.dygod.org:2869/十万火急.[中字.1024分辨率]/[电影天堂www.dy2018.net]十万火急BD中字.rmvb
5.3,1024分辨率《致命摇篮/龙潭虎穴》HD中字无水印,ftp://dygod1:dygod1@d038.dygod.org:1232/致命摇篮.[中字.1024分辨率]/[电影天堂www.dy2018.net]致命摇篮HD中字.rmvb
5.3,1024分辨率《怎么又是你》BD中英双字无水印,ftp://dygod1:dygod1@d081.dygod.org:1063/怎么又是你.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]怎么又是你BD中英双字.rmvb
5.3,最新冒险动作《查理曼大帝密码》DVD中字,ftp://dygod1:dygod1@d090.dygod.org:2833/查理曼大帝密码DVD/[电影天堂www.dy2018.net]查理曼大帝密码DVD中字-cd1.rmvb
5.3,1024分辨率《街舞/舞力对决》BD中字无水印,ftp://dygod1:dygod1@d080.dygod.org:1024/街舞.[中字.1024分辨率]/[电影天堂www.dy2018.net]街舞BD中字.rmvb
5.3,1024分辨率《新猛鬼街》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1165/新猛鬼街.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]新猛鬼街BD中英双字.rmvb
5.3,2010最新恐怖大片《新猛鬼街》DVD中英双字,ftp://dygod1:dygod1@d058.dygod.org:1022/新猛鬼街DVD中英双字/[电影天堂www.dytt8.net]新猛鬼街DVD中英双字.rmvb
5.3,1024分辨率/布莱特妮?墨菲遗作《遗弃》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1149/遗弃.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]遗弃BD中英双字.rmvb
5.3,1024分辨率《菜鸟霹雳胆》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1137/菜鸟霹雳胆.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]菜鸟霹雳胆BD中英双字.rmvb
5.3,1024分辨率《伴雨行/幻雨追缉》BD中英双字无水印,ftp://dygod1:dygod1@d057.dygod.org:4061/伴雨行.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]伴雨行BD中英双字.rmvb
5.3,1024分辨率《许愿池艳遇/罗马假期》BD中英双字无水印,ftp://dygod1:dygod1@d007.dygod.org:3034/许愿池艳遇.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]许愿池艳遇BD中英双字.rmvb
5.3,2010最新喜剧《许愿池艳遇/罗马假期》DVD中英双字,ftp://dygod1:dygod1@d035.dygod.org:1113/罗马假期DVD中英双字/[电影天堂www.dy2018.net]罗马假期DVD中英双字.rmvb
5.3,1024分辨率《新乌龙女校2》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:1110/新乌龙女校2.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]新乌龙女校2BD中英双字.rmvb
5.3,1024分辨率《迈克尔?杰克逊：月球漫步》BD中英双字无水印,ftp://dygod1:dygod1@d079.dygod.org:1022/迈克尔?杰克逊：月球漫步.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]迈克尔?杰克逊：月球漫步bd中英双字.rmvb
5.3,1024分辨率《战国群雄》BD中字无水印,ftp://dygod1:dygod1@d052.dygod.org:2399/战国群雄.[中字.1024分辨率]/[电影天堂www.dy2018.net]战国群雄BD中字.rmvb
5.3,1024分辨率《忍者》BD中英双字无水印,ftp://dygod1:dygod1@d030.dygod.org:2019/忍者.[中英双字.1024分辨率]/[电影天堂www.dygod.org]忍者BD中英双字.rmvb
5.3,1024分辨率《空中决战/捍卫天骑》BD中字无水印,ftp://dygod1:dygod1@d050.dygod.org:1293/空中决战.[中字.1024分辨率]/[电影天堂www.dygod.com]空中决战BD中字.rmvb
5.3,09最新喜剧片《妙狗拯救圣诞节》DVD中英双字,ftp://dygod1:dygod1@d005.dygod.com:3500/妙狗拯救圣诞节DVD中英双字/[电影天堂www.dygod.com]妙狗拯救圣诞节DVD中英双字.rmvb
5.3,1024分辨率《轰天神鹰/飞离航道》BD中字,ftp://dygod1:dygod1@d062.dygod.cn:4076/轰天神鹰.[中字.1024分辨率]/[电影天堂www.dygod.com]轰天神鹰.[中字.1024分辨率].rmvb
5.3,1024分辨率《血书》BD中字,ftp://dygod1:dygod1@d121.dygod.com:1424/血书.[中字.1024分辨率]/[电影天堂www.dygod.cn].血书.[中字.1024分辨率].rmvb
5.3,09最新惊悚悬疑片《黑暗乡村》DVD中英双字,ftp://dygod1:dygod1@d062.dygod.com:2245/黑暗乡村DVD中英双字/[电影天堂www.dygod.com].黑暗乡村DVD中英双字.rmvb
5.3,09最新恐怖喜剧《折磨》DVD中英双字,ftp://dygod1:dygod1@d121.dygod.com:2178/折磨DVD中英双字/[电影天堂www.dygod.com]折磨DVD中英双字.rmvb
5.3,1024分辨率《为了正义/法外出击》BD中英双字,ftp://dygod1:dygod1@d120.dygod.cn:1505/为了正义.[中英双字.1024分辨率]/[电影天堂www.dygod.com].为了正义BD中英双字.rmvb
5.3,1024分辨率《幽灵船》BD中英双字,ftp://dygod1:dygod1@d122.dygod.cn:1387/幽灵船.[中英双字.1024分辨率]/[电影天堂www.dytt8.net].幽灵船BD中英双字.rmvb
5.3,2013年惊悚《星期六早上大屠杀》1024x576.BD中英双字幕,ftp://dygod1:dygod1@d079.dygod.org:9106/[阳光电影www.ygdy8.com].星期六早上大屠杀.BD.1024x576.中英双字幕.rmvb
5.3,2013年动作《杀戮季节/复仇人猎人》720p.BD中英双字幕,ftp://dygod1:dygod1@d079.dygod.org:9101/[阳光电影www.ygdy8.com].杀戮季节.BD.720p.中英双字幕.rmvb
5.2,2015年动作《进击的巨人真人版：前篇》BD中文字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9046/[阳光电影www.ygdy8.com].进击的巨人真人版：前篇.BD.720p.中文字幕.rmvb
5.2,09最新恐怖《瑜伽学院/瑜伽教室》DVD中字,ftp://dygod1:dygod1@d007.dygod.org:5013/瑜伽学院DVD/[电影天堂www.dy2018.net]瑜伽学院DVD.rmvb
5.2,1024分辨率《少林少女》BD中字,ftp://dygod1:dygod1@d013.dygod.com:1253/少林少女.[中字.1024分辨率]/[电影天堂www.dygod.com].少林少女.[中字.1024分辨率].rmvb
5.2,2017年剧情《巨额来电/反诈风暴》HD国语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8125/[阳光电影www.ygdy8.net].巨额来电.HD.720p.国语中字.rmvb
5.2,2017年家庭喜剧《我们全家不太熟》HD国语中字,ftp://ygdy8:ygdy8@yg90.dydytt.net:8240/[阳光电影www.ygdy8.net].我们全家不太熟.HD.720p.国语中字.mkv
5.2,2017年惊悚《报告老师！怪怪怪怪物！》HD国语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:3006/[阳光电影www.ygdy8.com].报告老师！怪怪怪怪物！.HD.720p.国语中字.rmvb
5.2,2014年剧情《小姐诱心》BD国粤双语中字,ftp://ygdy8:ygdy8@y006.dygod.org:1279/[阳光电影www.ygdy8.com].小姐诱心.BD.720p.国粤双语中字.mkv
5.2,2014年爱情喜剧《单身男女2》BD国粤双语中字,ftp://ygdy8:ygdy8@y201.dygod.org:1190/[阳光电影www.ygdy8.com].单身男女2.BD.720p.国粤双语中字.mkv
5.2,1024分辨率《神勇铁金刚》HD国语中字,ftp://dygod1:dygod1@d317.dygod.org:6004/神勇铁金刚.[国语中字.1024分辨率]/[电影天堂-www.dy2018.net]神勇铁金刚HD国语中字.rmvb
5.2,1024分辨率《千机变2花都大战》BD中字无水印,ftp://dygod1:dygod1@d038.dygod.org:2275/千机变2之花都大战.[粤语中字.1024分辨率]/[电影天堂www.dy2018.net]千机变2之花都大战BD粤语中字.rmvb
5.2,2017年惊悚《我所看到的都是你/盲女惊心》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:7125/阳光电影www.ygdy8.net.我所看到的都是你.BD.720p.中英双字幕.mkv
5.2,2017年冒险剧情《流浪狗》BD中英双字幕,ftp://ygdy8:ygdy8@yg90.dydytt.net:8245/阳光电影www.ygdy8.net.流浪狗.BD.720p.中英双字幕.mkv
5.2,2017年剧情《被蹂躏的她/迷离情》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:8117/阳光电影www.ygdy8.net.被蹂躏的她.BD.720p.中英双字幕.mkv
5.2,2017年剧情惊悚《十一月的罪行》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:8099/[阳光电影www.ygdy8.net].十一月的罪行.BD.720p.中英双字幕.mkv
5.2,2017年惊悚悬疑《雪人/雪中罪》BD中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:8111/[阳光电影www.ygdy8.net].雪人.BD.720p.中英双字幕.rmvb
5.2,2017年惊悚悬疑《雪人/雪中罪》BD英语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:7091/[阳光电影www.ygdy8.net].雪人.HD.1080p.英语中字.mp4
5.2,2017年惊悚爱情《我爱你》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:8076/[阳光电影www.ygdy8.com].我爱你.BD.720p.中英双字幕.mkv
5.2,2017年恐怖《人皮脸/德州电锯杀人狂前传》HD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:4007/[阳光电影www.ygdy8.com].人皮脸.HD.720p.中英双字幕.rmvb
5.2,2016年喜剧《求职记》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8096/[阳光电影www.ygdy8.com].求职记.BD.720p.中英双字幕.rmvb
5.2,2015年科幻动作《病毒入侵》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9098/[阳光电影www.ygdy8.com].病毒入侵.BD.720p.中英双字幕.rmvb
5.2,2015年恐怖《嚎叫/鬼蚊子：完结篇》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9086/[阳光电影www.ygdy8.com].嚎叫.BD.720p.中英双字幕.rmvb
5.2,2015年恐怖《我唾弃你的坟墓3》BD中英双字幕,ftp://ygdy8:ygdy8@y201.dygod.org:1435/[阳光电影www.ygdy8.com].我唾弃你的坟墓3.BD.720p.中英双字幕.rmvb
5.2,2015年冒险动作《刺客学妹》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:2063/[阳光电影www.ygdy8.com].刺客学妹.BD.720p.中英双字幕.rmvb
5.2,2015年科幻喜剧《热浴盆时光机2》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1332/[阳光电影www.ygdy8.com].热浴盆时光机2.BD.720p.中英双字幕.rmvb
5.2,2013年动画《与恐龙同行》英国粤三语.BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1281/[阳光电影www.ygdy8.com].与恐龙同行.BD.720p.国粤英三语.中英双字幕.mkv
5.2,2014年恐怖动作《狼人镇》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1219/[阳光电影www.ygdy8.com].狼人镇.BD.720p.中英双字幕.rmvb
5.2,2014年惊悚恐怖《暗魔怨》BD中英双字幕,ftp://ygdy8:ygdy8@y006.dygod.org:1218/[阳光电影www.ygdy8.com].暗魔怨.BD.720p.中英双字幕.rmvb
5.2,2014年喜剧《小捣蛋闹翻天》720p.BD中英双字幕,ftp://ygdy8:ygdy8@d006.dygod.org:1225/[阳光电影www.ygdy8.com].小捣蛋闹翻天.BD.720p.中英双字幕.rmvb
5.2,2013年动画喜剧《飞机总动员》720p.BD中英双字幕,ftp://dygod1:dygod1@d201.dygod.org:9018/[阳光电影www.ygdy8.com].飞机总动员.BD.720p.中英双字幕.rmvb
5.2,2008年惊悚恐怖《漫长假期》1024x576.BD中字,ftp://dygod1:dygod1@d006.dygod.org:1008/[阳光电影www.ygdy8.com].漫长假期.BD.1024x576.中文字幕.rmvb
5.2,2013年科幻动作《末世殖民地》720p.BD中英双字幕,ftp://dygod1:dygod1@d070.dygod.org:1130/[阳光电影www.ygdy8.com].末世殖民地.BD.720p.中英双字幕.rmvb
5.2,2012年惊悚动作《黑暗的真相》720p.BD中英双字幕,ftp://dygod1:dygod1@d139.dygod.org:9014/[电影天堂www.dy2018.net].黑暗的真相.BD.720p.中英双字幕.rmvb
5.2,尼古拉斯?凯奇2012年动作《被窃之物》720p.BD中英双字幕,ftp://dygod2:dygod2@d393.dygod.org:9015/[电影天堂-www.dy2018.net].被窃之物.720p.BD中英双字幕.mkv
5.2,2011最新《新年前夜》720p.BD中英双字幕,ftp://dygod3:dygod3@d311.dygod.org:7046/[电影天堂www.dy2018.net]新年前夜.720p.BD中英双字幕.rmvb
5.2,1024分辨率《家谱》BD中英双字,ftp://dygod2:dygod2@d091.dygod.org:1020/家谱.[中英双字.1024分辨率]/[电影天堂-www.dy2018.net]家谱BD中英双字.rmvb
5.2,1024分辨率《蛮王柯南/王者之剑》BD中英双字,ftp://dygod1:dygod1@d317.dygod.org:1031/蛮王柯南.[中英双字.1024分辨率]/[电影天堂-www.dy2018.net]蛮王柯南BD中英双字.rmvb
5.2,2011最新《蛮王柯南》DVD中英双字,ftp://dygod2:dygod2@d615.dygod.org:3007/蛮王柯南DVD中英双字/[电影天堂-www.dy2018.net]蛮王柯南DVD中英双字-cd1.rmvb
5.2,1024分辨率《班纳路/盗亦有道》HD中英双字无水印,ftp://dygod2:dygod2@d505.dygod.org:2007/班纳路.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]班纳路HD中英双字.rmvb
5.2,1024分辨率《惊声尖笑4》BD中英双字无水印,ftp://dygod1:dygod1@d608.dygod.org:4058/惊声尖笑4.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]惊声尖笑4BD中英双字.rmvb
5.2,1024分辨率《你怎知道》BD中英双字无水印,ftp://dygod1:dygod1@d085.dygod.org:1017/你怎知道.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]你怎知道BD中英双字.rmvb
5.2,09最新恐怖《鬼迷心窍》DVD中英双字,ftp://dygod1:dygod1@d092.dygod.org:3370/鬼迷心窍DVD中英双字/[电影天堂www.dy2018.net]鬼迷心窍DVD中英双字.rmvb
5.2,1024分辨率《正义守望者》HD中英双字无水印,ftp://dygod1:dygod1@d038.dygod.org:2267/正义守望者.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]正义守望者HD中英双字.rmvb
5.2,1024分辨率《高空飞行/航班惊魂》BD中英双字无水印,ftp://dygod1:dygod1@d081.dygod.org:1037/高空飞行.[中字.1024分辨率]/[电影天堂www.dy2018.net]高空飞行BD中字.rmvb
5.2,1024分辨率《人体蜈蚣》BD中字无水印,ftp://dygod1:dygod1@d058.dygod.org:2051/人体蜈蚣.[中字.1024分辨率]/[电影天堂www.dytt8.net]人体蜈蚣BD中字.rmvb
5.2,1024分辨率《九死》BD中英双字无水印,ftp://dygod1:dygod1@d080.dygod.org:2012/九死.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]九死BD中英双字.rmvb
5.2,1024分辨率《决战帝国》BD中英双字无水印,ftp://dygod1:dygod1@d035.dygod.org:2229/决战帝国.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]决战帝国BD中英双字.rmvb
5.2,1024分辨率《防弹武僧》BD中英双字无水印,ftp://dygod1:dygod1@d057.dygod.org:1064/防弹武僧.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]防弹武僧BD中英双字.rmvb
5.2,1024分辨率《猫狗大战》BD中英双字无水印,ftp://dygod1:dygod1@d007.dygod.org:6020/猫狗大战.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]猫狗大战BD中英双字.rmvb
5.2,1024分辨率《逃出洛杉矶》BD中英双字无水印,ftp://dygod1:dygod1@d079.dygod.org:1050/逃出洛杉矶.[中英双字.1024分辨率]/[电影天堂www.dytt8.net]逃出洛杉矶BD中英双字.rmvb
5.2,1024分辨率《死亡标记》BD中英双字无水印,ftp://dygod1:dygod1@d007.dygod.org:1111/死亡标记.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]死亡标记BD中英双字.rmvb
5.2,1024分辨率《美版见鬼/变眼》BD中英双字无水印,ftp://dygod1:dygod1@d077.dygod.org:2024/美版见鬼.[中英双字.1024分辨率]/[电影天堂www.dyg2018.net]美版见鬼BD中英双字.rmvb
5.2,1024分辨率《越空飞龙/终极特区》BD中字无水印,ftp://dygod1:dygod1@d022.dygod.org:1016/越空飞龙.[中字.1024分辨率]/[电影天堂www.dygod.org]越空飞龙BD中字.rmvb
5.2,2010最新惊悚冒险《猎杀禁地》DVD中字,ftp://dygod1:dygod1@d022.dygod.org:1013/猎杀禁地DVD中字/[电影天堂www.dygod.org]猎杀禁地DVD中字.rmvb
5.2,1024分辨率《流言蜚语》BD中英双字无水印,ftp://dygod1:dygod1@d502.dygod.com:4100/流言蜚语.[中英双字.1024分辨率]/[电影天堂www.dygod.com]流言蜚语BD中英双字.rmvb
5.2,1024分辨率《入侵地球》HD中字无水印,ftp://dygod1:dygod1@d198.dygod.com:6559/入侵地球.[中字.1024分辨率]/[电影天堂www.dygod.com]入侵地球BD中字.rmvb
5.2,1024分辨率《凶兆3/天魔3》BD中英双字,ftp://dygod2:dygod2@d122.dygod.cn:2106/凶兆3.[中英双字.1024分辨率]/[电影天堂www.dytt8.net].凶兆3.[中英双字.1024分辨率].rmvb
5.2,1024分辨率《洛杉矶大逃亡》BD中字,ftp://dygod2:dygod2@d121.dygod.com:2162/洛杉矶大逃亡.[中字.1024分辨率]/[电影天堂www.dygod.cn].洛杉矶大逃亡.[中字.1024分辨率].rmvb
5.1,2017年惊悚恐怖《红衣小女孩2》BD国语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:7008/[阳光电影www.ygdy8.net].红衣小女孩2.BD.720p.国语中字.mkv
5.1,2015年赵薇黄晓明喜剧《横冲直撞好莱坞》HD国语中字,ftp://ygdy8:ygdy8@y201.dygod.org:1340/[阳光电影www.ygdy8.com].横冲直撞好莱坞.HD.720p.国语中字.rmvb
5.1,2014年邓超/杨幂/孙俪/柳岩喜剧《分手大师》HD国语中字,ftp://ygdy8:ygdy8@y201.dygod.org:8055/[阳光电影www.ygdy8.com].分手大师.HD.720p.国语中字.rmvb
5.1,刘德华/李嘉欣《天地雄心》1024x576 BD国粤双语中字,ftp://dygod1:dygod1@d315.dygod.org:7005/[电影天堂-www.dy2018.net]天地雄心.1024x576.国粤双语.中文字幕.mkv
5.1,谢霆锋/蔡卓妍《情癫大圣》1024x576 国粤双语中字,ftp://dygod1:dygod1@d062.dygod.org:2017/[电影天堂www.dy2018.net]情癫大圣.1024x576.国粤双语.中文字幕.mkv
5.1,2010最新《分手说爱你》1024x576 BD中字国粤双语,ftp://dygod1:dygod1@d080.dygod.org:1013/[电影天堂www.dy2018.net]分手说爱你.BDRip.1024x576.国粤双语.中文字幕-Bt5156.mkv
5.1,2010最新房祖名/薛凯琪《分手说爱你》DVD粤语中字,ftp://dygod1:dygod1@d007.dygod.org:3061/分手说爱你DVD粤语中字/[电影天堂www.dy2018.net]分手说爱你DVD粤语中字-cd1.rmvb
5.1,1024分辨率《荡寇/塑料城市》BD中字无水印,ftp://dygod1:dygod1@d079.dygod.org:1040/荡寇.[中字.1024分辨率]/[电影天堂www.dygod.org]荡寇BD中字.rmvb
5.1,2017年剧情惊悚《同为异类》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:7100/[阳光电影www.ygdy8.net].同为异类.HD.720p.中英双字幕.rmvb
5.1,2017年恐怖《快乐猎杀》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:7090/[阳光电影www.ygdy8.net].快乐猎杀.BD.720p.中英双字幕.rmvb
5.1,2017年惊悚恐怖《蛰伏》BD中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:8095/[阳光电影www.ygdy8.net].蛰伏.BD.720p.中英双字幕.rmvb
5.1,2015年动作《暴动》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9159/[阳光电影www.ygdy8.com].暴动.BD.720p.中英双字幕.rmvb
5.1,2016年西部喜剧《荒唐六蛟龙》HD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8121/[阳光电影www.ygdy8.com].荒唐六蛟龙.HD.720p.中英双字幕.rmvb
